id,Age,Gender,Sleep_Start,Sleep_End,Sleep_Duration,Sleep_Quality,Exercise_Time,Caffeine_Intake,Screen_Time_Before_Bed,Work_Hours,Productivity_Score,Mood_Score,Stress_Level
8417.0,31.0,Female,22.82,4.82,6.01,6.0,57.0,215.0,20.0,8.787499067622253,7.0,2.0,4.0
7052.0,45.0,Female,22.02,2.82,4.8,5.0,65.0,274.0,68.0,5.103524292994775,6.0,4.0,7.0
5597.0,31.0,Male,21.07,2.08,5.02,9.0,53.0,222.0,143.0,5.085701562119564,10.0,3.0,6.0
5194.0,44.0,Other,22.67,4.37,5.71,1.0,12.0,116.0,65.0,8.927418038684731,5.0,2.0,3.0
6816.0,36.0,Female,23.17,6.79,7.62,4.0,54.0,95.0,164.0,7.911744738325981,4.0,6.0,10.0
5008.0,42.0,Female,22.83,5.03,6.19,1.0,68.0,37.0,11.0,9.02614899235683,5.0,7.0,4.0
8495.0,33.0,Male,20.15,4.49,8.34,4.0,86.0,178.0,154.0,9.614038083778876,9.0,4.0,3.0
7943.0,20.0,Male,23.35,4.78,5.43,4.0,52.0,87.0,159.0,8.286979731081269,3.0,7.0,9.0
4568.0,19.0,Female,22.45,3.6,5.15,3.0,77.0,151.0,55.0,11.64643821490009,3.0,7.0,2.0
8761.0,19.0,Female,22.57,5.66,7.09,2.0,77.0,108.0,47.0,9.39741382284916,5.0,7.0,8.0
6457.0,22.0,Male,22.07,3.26,5.19,6.0,53.0,47.0,48.0,11.11452994599243,9.0,2.0,3.0
1386.0,59.0,Other,21.42,6.74,9.33,5.0,43.0,31.0,29.0,4.6305911636268,3.0,8.0,8.0
4312.0,50.0,Male,21.77,6.83,9.06,5.0,66.0,236.0,11.0,4.68200602245564,3.0,2.0,8.0
5633.0,39.0,Male,20.55,1.1,4.55,7.0,5.0,71.0,179.0,4.6276720043269854,3.0,3.0,9.0
3854.0,42.0,Female,20.88,4.84,7.95,7.0,39.0,86.0,28.0,5.863266242394848,10.0,10.0,8.0
3676.0,46.0,Female,21.02,2.27,5.26,5.0,50.0,94.0,21.0,11.104410196224377,9.0,9.0,10.0
2286.0,21.0,Female,22.67,3.7,5.03,5.0,24.0,55.0,0.0,9.230998984675582,3.0,6.0,1.0
5967.0,35.0,Other,22.43,5.8,7.37,7.0,83.0,205.0,175.0,6.3398744211752165,8.0,9.0,7.0
4670.0,27.0,Female,20.65,3.03,6.38,1.0,47.0,290.0,70.0,10.141731491895136,6.0,5.0,9.0
6384.0,44.0,Other,22.43,6.2,7.77,9.0,81.0,163.0,161.0,6.186556378432629,4.0,6.0,8.0
8837.0,55.0,Female,20.77,3.83,7.07,10.0,60.0,58.0,7.0,9.983859011785466,6.0,6.0,4.0
9575.0,45.0,Male,22.38,6.47,8.09,7.0,67.0,45.0,155.0,7.373830938232225,2.0,3.0,5.0
,37.0,Female,23.15,4.57,5.42,2.0,21.0,74.0,98.0,8.626701884617871,6.0,3.0,3.0
9419.0,22.0,Other,21.2,6.33,9.13,8.0,32.0,243.0,160.0,4.848114847379746,7.0,5.0,7.0
1824.0,30.0,Male,21.15,5.8,8.65,6.0,84.0,157.0,81.0,9.435608937731253,5.0,7.0,6.0
8043.0,30.0,Other,20.37,2.28,5.92,10.0,34.0,221.0,109.0,11.834060227022228,10.0,3.0,7.0
4656.0,34.0,Female,22.48,7.76,9.28,3.0,70.0,139.0,169.0,11.67036076177328,3.0,1.0,8.0
3462.0,50.0,Other,21.22,5.98,8.76,1.0,80.0,239.0,20.0,6.648068294710438,9.0,2.0,9.0
8164.0,56.0,Other,22.23,5.07,6.84,1.0,43.0,193.0,177.0,4.862693358601935,7.0,9.0,7.0
8647.0,39.0,Male,22.08,6.43,8.34,3.0,49.0,73.0,73.0,7.449364885980495,7.0,6.0,10.0
7869.0,50.0,Male,22.8,5.21,6.41,3.0,51.0,16.0,35.0,11.228203611670088,7.0,9.0,2.0
8807.0,33.0,Male,23.45,8.93,9.48,2.0,57.0,81.0,43.0,9.591539688224056,5.0,1.0,7.0
6092.0,34.0,Female,20.95,5.62,8.67,1.0,87.0,278.0,32.0,11.517811585912945,9.0,5.0,5.0
4552.0,36.0,Female,22.87,4.54,5.68,10.0,70.0,183.0,103.0,6.772457139328437,1.0,6.0,1.0
6292.0,42.0,Female,22.68,7.84,9.16,4.0,72.0,42.0,115.0,6.680343997319136,7.0,7.0,3.0
1249.0,29.0,Female,23.63,5.08,5.44,9.0,41.0,297.0,32.0,8.246190087691467,6.0,7.0,9.0
3572.0,35.0,Other,21.78,6.47,8.69,1.0,25.0,246.0,29.0,11.734953725732463,1.0,6.0,9.0
,24.0,Female,20.15,3.2,7.05,1.0,29.0,261.0,9.0,4.561517124620484,4.0,9.0,6.0
9469.0,29.0,Female,21.78,3.77,5.98,7.0,13.0,1.0,1.0,11.246861537574109,6.0,9.0,3.0
3398.0,45.0,Male,22.0,2.52,4.52,8.0,79.0,22.0,176.0,10.245109551846776,7.0,5.0,3.0
1736.0,54.0,Other,21.3,5.05,7.75,1.0,67.0,272.0,42.0,10.21817563908905,9.0,7.0,9.0
2212.0,36.0,Male,21.48,6.87,9.39,1.0,81.0,120.0,115.0,10.83584876213658,9.0,3.0,8.0
,32.0,Male,21.85,3.13,5.28,5.0,8.0,215.0,4.0,7.373010416600253,5.0,4.0,9.0
7395.0,28.0,Other,21.15,3.55,6.4,7.0,39.0,249.0,63.0,9.72960423881651,4.0,8.0,2.0
5783.0,31.0,Female,21.33,2.35,5.02,3.0,86.0,230.0,119.0,10.700432600343987,10.0,9.0,1.0
9521.0,22.0,Other,22.08,2.85,4.76,5.0,14.0,5.0,23.0,4.590900866859705,10.0,7.0,5.0
1521.0,36.0,Other,22.57,6.53,7.96,4.0,63.0,129.0,157.0,6.937568066655675,6.0,5.0,6.0
1407.0,42.0,Female,22.75,3.31,4.56,1.0,20.0,254.0,164.0,7.59949162482883,5.0,5.0,1.0
8846.0,27.0,Other,20.22,4.95,8.73,7.0,79.0,98.0,175.0,4.7563164369101605,8.0,1.0,3.0
5426.0,56.0,Other,23.62,5.67,6.05,9.0,56.0,99.0,131.0,8.05490515386199,6.0,7.0,1.0
,44.0,Male,22.53,6.15,7.61,9.0,76.0,34.0,125.0,5.062034480354083,5.0,8.0,7.0
5795.0,28.0,Other,23.58,4.86,5.28,2.0,14.0,90.0,141.0,9.890689812373154,2.0,3.0,7.0
5853.0,45.0,Other,21.7,3.02,5.32,7.0,37.0,175.0,106.0,10.953035474364633,3.0,2.0,9.0
6552.0,54.0,Female,21.25,1.89,4.64,3.0,75.0,218.0,153.0,8.423366534814075,7.0,1.0,6.0
8525.0,33.0,Other,22.33,3.49,5.16,5.0,19.0,22.0,169.0,10.094108042408864,3.0,10.0,8.0
6896.0,19.0,Female,20.57,2.57,6.01,5.0,86.0,156.0,12.0,10.038180306454452,7.0,7.0,10.0
3794.0,18.0,Other,20.57,3.15,6.58,7.0,34.0,289.0,177.0,5.096989293273653,2.0,7.0,1.0
9174.0,18.0,Other,20.52,5.54,9.03,10.0,27.0,243.0,2.0,6.395983123258631,2.0,6.0,6.0
6707.0,43.0,Male,20.88,3.41,6.52,2.0,58.0,7.0,90.0,10.323601367214948,2.0,2.0,9.0
5791.0,59.0,Female,20.87,3.18,6.31,9.0,66.0,22.0,110.0,4.868158630445397,4.0,10.0,3.0
4657.0,39.0,Male,21.0,2.02,5.02,8.0,51.0,6.0,87.0,4.657643859539813,4.0,9.0,9.0
8890.0,31.0,Other,23.9,5.99,6.09,6.0,10.0,185.0,167.0,5.712391819893369,7.0,8.0,10.0
1855.0,48.0,Male,21.62,4.42,6.8,9.0,29.0,194.0,166.0,6.411678245811463,2.0,4.0,8.0
7443.0,44.0,Other,21.45,3.63,6.18,6.0,4.0,12.0,54.0,10.60071079994896,6.0,3.0,6.0
5433.0,43.0,Other,22.45,5.35,6.9,4.0,3.0,67.0,100.0,6.280738127650331,7.0,3.0,3.0
3620.0,19.0,Female,23.85,6.99,7.14,2.0,54.0,277.0,156.0,11.079908845366102,6.0,7.0,6.0
5865.0,29.0,Other,20.18,5.44,9.26,9.0,78.0,31.0,72.0,7.5553521268851345,4.0,8.0,2.0
3260.0,56.0,Male,20.28,5.01,8.73,9.0,50.0,170.0,3.0,7.085610070010151,8.0,2.0,3.0
6275.0,33.0,Male,20.18,3.19,7.01,4.0,89.0,74.0,65.0,4.87669566319782,2.0,3.0,9.0
9998.0,48.0,Other,22.62,3.99,5.37,8.0,10.0,108.0,13.0,4.880007683173829,6.0,8.0,1.0
5674.0,19.0,Female,21.42,2.64,5.22,5.0,89.0,35.0,15.0,8.163461840228134,5.0,7.0,5.0
4706.0,53.0,Female,21.07,4.71,7.65,3.0,11.0,89.0,82.0,5.062365499927958,5.0,4.0,9.0
3074.0,22.0,Female,20.4,1.42,5.02,8.0,53.0,282.0,155.0,7.184787731231019,7.0,9.0,9.0
8672.0,24.0,Male,20.08,2.82,6.74,2.0,34.0,105.0,86.0,7.05493477809299,6.0,7.0,9.0
1250.0,33.0,Male,21.1,2.18,5.08,5.0,18.0,85.0,49.0,9.194455063804348,6.0,5.0,6.0
4835.0,55.0,Female,22.95,6.17,7.22,7.0,74.0,31.0,144.0,9.047756017485373,6.0,10.0,8.0
1268.0,43.0,Female,23.72,8.26,8.55,7.0,66.0,177.0,10.0,7.773818985609605,10.0,5.0,6.0
,51.0,Female,20.23,2.9,6.67,1.0,14.0,286.0,154.0,7.135188631164001,3.0,1.0,3.0
3899.0,24.0,Male,20.13,0.73,4.6,4.0,27.0,289.0,15.0,7.339643566743249,2.0,1.0,7.0
9247.0,57.0,Female,20.87,2.73,5.87,2.0,48.0,47.0,133.0,8.66191145131829,5.0,1.0,8.0
3751.0,57.0,Male,20.53,2.02,5.49,10.0,64.0,121.0,42.0,9.728704278100365,1.0,10.0,6.0
3915.0,44.0,Other,20.75,3.95,7.2,3.0,50.0,293.0,165.0,8.429642213406009,1.0,6.0,10.0
8442.0,52.0,Female,21.23,5.92,8.69,10.0,66.0,113.0,179.0,6.884987798456738,2.0,3.0,3.0
1774.0,37.0,Other,20.52,3.7,7.18,8.0,61.0,57.0,110.0,5.312618589090912,9.0,1.0,6.0
3233.0,38.0,Other,20.7,4.4,7.7,6.0,18.0,164.0,10.0,4.8636654100431125,9.0,3.0,5.0
4934.0,31.0,Male,21.55,6.01,8.46,6.0,50.0,255.0,41.0,4.3550727625721,5.0,2.0,6.0
2902.0,24.0,Other,20.9,1.9,5.0,1.0,36.0,224.0,9.0,10.749706617626018,9.0,1.0,10.0
4995.0,38.0,Other,22.48,4.53,6.05,1.0,28.0,47.0,129.0,7.988660451476663,6.0,4.0,10.0
1067.0,56.0,Female,20.5,1.01,4.51,5.0,9.0,113.0,164.0,6.541029087079079,8.0,5.0,4.0
1355.0,20.0,Other,23.78,9.16,9.37,7.0,82.0,118.0,1.0,5.081020737885392,3.0,7.0,10.0
3380.0,42.0,Female,23.85,8.23,8.38,9.0,52.0,187.0,38.0,8.424583034320172,7.0,9.0,2.0
8395.0,46.0,Female,23.58,6.54,6.96,2.0,28.0,190.0,105.0,8.552694098019455,6.0,2.0,7.0
4091.0,21.0,Male,21.42,4.87,7.46,4.0,40.0,197.0,178.0,6.259080170076255,4.0,7.0,2.0
3939.0,56.0,Female,23.13,6.6,7.47,1.0,58.0,111.0,112.0,9.03027287132034,7.0,10.0,9.0
3070.0,56.0,Male,21.15,5.43,8.28,9.0,14.0,42.0,87.0,6.240882905457788,2.0,2.0,10.0
1900.0,38.0,Other,22.4,3.5,5.1,9.0,65.0,121.0,107.0,7.650941872251851,10.0,5.0,5.0
9429.0,27.0,Female,21.6,5.46,7.86,1.0,73.0,74.0,46.0,6.040230427297691,7.0,8.0,6.0
7842.0,36.0,Male,22.2,3.9,5.7,1.0,24.0,260.0,156.0,9.079152623414023,3.0,3.0,1.0
4093.0,42.0,Female,23.85,6.46,6.61,9.0,49.0,229.0,118.0,4.57231532380159,4.0,7.0,9.0
5170.0,30.0,Female,23.4,8.03,8.63,2.0,9.0,96.0,99.0,10.543153739100216,1.0,5.0,7.0
5489.0,44.0,Other,20.47,4.09,7.62,6.0,8.0,199.0,77.0,10.02768884697267,9.0,4.0,9.0
9970.0,57.0,Other,22.58,5.23,6.65,3.0,71.0,180.0,27.0,5.202900967592053,6.0,5.0,1.0
5471.0,56.0,Other,21.77,5.85,8.09,5.0,29.0,48.0,169.0,4.4122602258735695,4.0,4.0,1.0
2444.0,50.0,Male,23.95,8.94,8.99,2.0,12.0,165.0,156.0,5.58993370380961,4.0,8.0,5.0
2626.0,36.0,Female,22.42,4.14,5.72,8.0,60.0,196.0,76.0,4.631979777700753,4.0,2.0,5.0
5037.0,43.0,Other,21.0,5.69,8.69,10.0,4.0,171.0,146.0,11.063366178025287,2.0,6.0,8.0
9058.0,18.0,Other,23.52,6.8,7.28,7.0,60.0,191.0,103.0,6.038974890461069,1.0,8.0,10.0
,19.0,Male,21.38,5.99,8.61,8.0,34.0,33.0,5.0,7.176433889483386,7.0,1.0,4.0
5910.0,44.0,Male,21.32,5.54,8.22,9.0,71.0,57.0,39.0,10.35899629233787,6.0,7.0,6.0
2896.0,36.0,Female,21.72,2.94,5.22,3.0,57.0,4.0,165.0,9.532537993083029,2.0,6.0,4.0
5924.0,20.0,Male,23.03,5.89,6.86,1.0,58.0,177.0,33.0,8.614702440357167,6.0,2.0,6.0
3046.0,34.0,Other,23.03,7.66,8.63,3.0,80.0,93.0,21.0,5.437779295297189,5.0,6.0,7.0
1738.0,59.0,Male,20.7,1.98,5.28,2.0,15.0,167.0,106.0,11.457914210809104,4.0,6.0,8.0
3908.0,53.0,Other,22.63,4.68,6.05,1.0,10.0,29.0,22.0,10.234818991442236,10.0,4.0,1.0
2344.0,35.0,Female,23.35,8.81,9.46,6.0,32.0,190.0,104.0,5.681126642214488,9.0,2.0,5.0
,46.0,Other,22.73,3.36,4.63,6.0,62.0,79.0,27.0,8.661740163225772,9.0,2.0,5.0
5100.0,46.0,Other,22.83,4.16,5.33,4.0,27.0,194.0,137.0,7.544339460358912,4.0,4.0,6.0
2547.0,28.0,Female,20.43,4.58,8.15,7.0,14.0,9.0,178.0,6.237486858262357,7.0,6.0,2.0
3258.0,42.0,Other,21.73,6.1,8.37,10.0,25.0,223.0,111.0,5.51926005414005,2.0,9.0,5.0
,53.0,Other,23.83,4.76,4.93,5.0,33.0,218.0,137.0,8.821608601110377,3.0,4.0,9.0
1432.0,33.0,Other,21.13,2.39,5.26,3.0,21.0,47.0,113.0,7.528605459246002,3.0,6.0,9.0
4744.0,57.0,Female,23.65,5.48,5.83,6.0,53.0,185.0,139.0,8.051205836781767,3.0,4.0,1.0
4516.0,47.0,Male,23.87,6.41,6.54,9.0,78.0,280.0,148.0,6.430904613050724,8.0,7.0,5.0
6158.0,28.0,Male,20.4,4.42,8.02,2.0,74.0,143.0,95.0,7.575233270522897,7.0,5.0,8.0
5988.0,19.0,Female,22.72,7.88,9.17,7.0,50.0,231.0,103.0,6.9010334002961145,10.0,1.0,6.0
3836.0,54.0,Female,22.9,4.24,5.34,5.0,80.0,173.0,108.0,4.589636942750536,2.0,2.0,6.0
3899.0,18.0,Male,23.05,8.32,9.27,6.0,66.0,231.0,129.0,9.341142585788427,2.0,9.0,5.0
6181.0,38.0,Female,21.2,3.83,6.63,6.0,48.0,2.0,165.0,11.933355305867178,3.0,7.0,6.0
8484.0,39.0,Other,21.15,2.13,4.98,2.0,41.0,233.0,179.0,11.95501453203966,8.0,10.0,9.0
8748.0,38.0,Male,20.97,2.38,5.42,4.0,10.0,254.0,85.0,10.545714458571634,10.0,4.0,6.0
6452.0,37.0,Male,22.3,3.57,5.27,5.0,13.0,227.0,69.0,10.329376266407737,2.0,6.0,2.0
4971.0,23.0,Other,20.37,3.31,6.94,4.0,72.0,86.0,67.0,11.345691548027451,8.0,2.0,9.0
9364.0,58.0,Other,23.07,6.67,7.6,1.0,82.0,108.0,100.0,11.637473460122983,4.0,10.0,10.0
8296.0,40.0,Other,20.85,2.2,5.35,9.0,78.0,6.0,132.0,5.0768402761506914,7.0,2.0,5.0
6949.0,49.0,Female,23.98,8.96,8.98,5.0,3.0,209.0,44.0,8.844821798405723,5.0,9.0,3.0
5316.0,35.0,Male,22.82,7.44,8.62,10.0,52.0,44.0,169.0,5.951887564403128,6.0,3.0,8.0
5888.0,23.0,Male,20.37,4.8,8.43,5.0,42.0,211.0,81.0,4.55083251594759,8.0,1.0,3.0
5575.0,34.0,Male,23.7,8.94,9.24,4.0,8.0,85.0,52.0,9.043753741038811,5.0,1.0,1.0
3133.0,55.0,Other,22.85,8.14,9.29,8.0,44.0,204.0,8.0,5.096625339986566,8.0,8.0,10.0
9403.0,48.0,Male,20.42,2.89,6.48,4.0,37.0,257.0,53.0,7.916894116821194,1.0,8.0,6.0
6572.0,32.0,Female,23.88,8.32,8.43,6.0,4.0,91.0,0.0,10.0338721367134,3.0,9.0,3.0
6150.0,54.0,Female,23.97,9.42,9.46,6.0,56.0,119.0,95.0,5.457247233781083,3.0,9.0,10.0
5562.0,35.0,Male,21.03,2.48,5.45,7.0,86.0,142.0,126.0,6.346160972949237,6.0,6.0,5.0
6989.0,23.0,Male,21.08,5.55,8.47,4.0,18.0,269.0,64.0,7.752860460038589,9.0,7.0,7.0
5019.0,33.0,Other,22.28,7.32,9.04,10.0,55.0,68.0,119.0,11.887126809538664,10.0,8.0,10.0
4808.0,45.0,Other,22.9,5.07,6.17,2.0,45.0,259.0,149.0,10.985881654536971,10.0,2.0,9.0
7219.0,58.0,Female,22.97,4.13,5.16,6.0,14.0,219.0,16.0,4.7063773573335625,9.0,3.0,3.0
1675.0,48.0,Other,21.45,3.77,6.32,4.0,20.0,282.0,82.0,5.4760334391610686,3.0,1.0,4.0
5156.0,47.0,Female,23.28,4.81,5.52,3.0,40.0,139.0,147.0,8.15803323313106,4.0,5.0,8.0
9360.0,59.0,Other,23.35,6.86,7.51,2.0,7.0,246.0,147.0,5.391609116620264,10.0,2.0,7.0
4201.0,59.0,Other,20.68,4.44,7.76,7.0,64.0,181.0,107.0,9.980951954690886,8.0,3.0,10.0
8201.0,31.0,Other,23.65,4.63,4.98,1.0,63.0,71.0,144.0,7.852796663208557,8.0,8.0,7.0
9494.0,44.0,Male,23.43,4.7,5.27,7.0,60.0,147.0,99.0,9.770822729988248,8.0,2.0,9.0
6078.0,46.0,Female,23.6,7.78,8.18,10.0,52.0,87.0,126.0,5.956612803885787,8.0,4.0,9.0
9957.0,55.0,Male,22.72,3.31,4.59,4.0,84.0,278.0,141.0,4.913247231909466,1.0,2.0,3.0
7393.0,19.0,Female,23.02,5.09,6.08,6.0,88.0,52.0,18.0,11.539181778246402,1.0,2.0,3.0
9038.0,25.0,Female,23.37,4.39,5.03,8.0,13.0,79.0,102.0,4.4913286589726304,4.0,3.0,9.0
3096.0,38.0,Male,22.25,4.83,6.58,5.0,54.0,296.0,5.0,9.8516364662978,5.0,5.0,7.0
6212.0,39.0,Female,20.3,4.81,8.51,5.0,62.0,85.0,83.0,7.7687900419434595,8.0,8.0,3.0
6756.0,50.0,Male,21.47,4.72,7.25,8.0,12.0,14.0,54.0,10.619513867032456,1.0,4.0,5.0
1197.0,42.0,Male,21.97,5.39,7.42,7.0,31.0,295.0,96.0,5.313779081438949,3.0,9.0,10.0
,35.0,Female,21.08,5.05,7.97,9.0,76.0,276.0,54.0,9.100517484342884,2.0,3.0,5.0
1915.0,53.0,Female,20.73,5.83,9.09,9.0,37.0,142.0,156.0,7.916952353047529,8.0,1.0,5.0
7448.0,41.0,Male,23.97,4.78,4.81,7.0,9.0,64.0,132.0,4.219941263060455,4.0,5.0,3.0
5930.0,38.0,Female,20.98,2.49,5.51,1.0,38.0,189.0,89.0,10.584917774052272,10.0,6.0,9.0
4594.0,39.0,Male,23.7,6.68,6.98,1.0,75.0,148.0,5.0,9.771087032872284,4.0,10.0,8.0
6749.0,59.0,Other,23.33,6.42,7.08,5.0,7.0,222.0,144.0,9.547799135276351,5.0,5.0,3.0
5985.0,20.0,Female,20.92,4.61,7.69,8.0,27.0,5.0,60.0,8.94330347739736,3.0,5.0,2.0
5623.0,23.0,Male,23.75,6.14,6.39,4.0,33.0,12.0,170.0,4.2635683097005455,6.0,7.0,4.0
2608.0,22.0,Male,22.17,6.77,8.61,8.0,87.0,96.0,131.0,5.623779021472466,9.0,10.0,1.0
2166.0,39.0,Male,20.48,2.89,6.4,9.0,85.0,168.0,130.0,7.751283881454509,8.0,1.0,9.0
5465.0,29.0,Male,20.33,4.76,8.42,10.0,34.0,101.0,175.0,4.37085013066118,3.0,8.0,9.0
6561.0,49.0,Other,23.42,4.9,5.49,4.0,35.0,260.0,177.0,7.373814365498522,7.0,1.0,3.0
8073.0,21.0,Male,23.87,6.22,6.35,8.0,73.0,5.0,75.0,6.887148302460706,2.0,4.0,3.0
3908.0,24.0,Male,20.73,4.08,7.35,7.0,13.0,173.0,100.0,7.574863736303029,6.0,8.0,7.0
3404.0,50.0,Other,21.35,4.8,7.45,5.0,40.0,172.0,60.0,9.789295425757455,9.0,1.0,3.0
9062.0,29.0,Other,20.25,3.56,7.31,2.0,75.0,117.0,97.0,4.287789197595053,6.0,2.0,3.0
3003.0,52.0,Male,21.88,5.08,7.19,5.0,58.0,158.0,5.0,5.979504921394093,4.0,4.0,9.0
8619.0,42.0,Other,22.62,5.7,7.08,2.0,81.0,245.0,136.0,9.812226392029576,9.0,1.0,7.0
2313.0,36.0,Other,23.58,8.18,8.59,10.0,74.0,130.0,127.0,4.9743126620664775,2.0,3.0,2.0
2543.0,43.0,Other,21.0,5.6,8.6,9.0,34.0,146.0,175.0,4.0514465767370655,3.0,2.0,4.0
7950.0,41.0,Male,22.35,3.47,5.12,4.0,87.0,75.0,165.0,9.156029627270032,1.0,7.0,4.0
9065.0,23.0,Male,20.72,1.98,5.27,9.0,39.0,98.0,36.0,9.14298696011871,2.0,6.0,2.0
2526.0,42.0,Male,20.42,3.27,6.85,6.0,0.0,29.0,13.0,6.0436849227334815,2.0,3.0,6.0
5616.0,30.0,Other,22.1,5.85,7.75,10.0,27.0,286.0,51.0,11.480553091406746,8.0,9.0,6.0
5839.0,50.0,Male,21.5,6.0,8.5,4.0,67.0,144.0,15.0,4.748407860980834,1.0,5.0,8.0
8577.0,45.0,Other,20.45,1.41,4.96,3.0,68.0,129.0,24.0,7.080125078905653,1.0,5.0,4.0
8515.0,29.0,Male,21.38,2.49,5.1,6.0,16.0,169.0,146.0,8.040569013798848,7.0,1.0,6.0
8498.0,35.0,Other,22.52,3.29,4.77,5.0,84.0,202.0,56.0,10.36750373964806,2.0,3.0,5.0
5456.0,31.0,Other,21.67,2.29,4.63,5.0,5.0,82.0,123.0,9.73775276071581,9.0,10.0,10.0
5674.0,57.0,Other,23.7,6.68,6.98,7.0,61.0,247.0,161.0,8.834460761696896,10.0,6.0,3.0
7783.0,29.0,Female,22.3,4.76,6.46,2.0,66.0,214.0,120.0,9.252166228745049,2.0,5.0,6.0
3965.0,28.0,Male,21.03,5.27,8.24,5.0,39.0,272.0,147.0,9.616740695357292,2.0,2.0,2.0
2819.0,58.0,Male,23.47,5.43,5.96,3.0,40.0,144.0,29.0,5.489900903262235,8.0,7.0,3.0
3490.0,53.0,Female,22.65,4.79,6.14,4.0,43.0,288.0,109.0,11.03751770428389,8.0,5.0,2.0
8035.0,23.0,Female,22.98,4.29,5.31,8.0,20.0,153.0,85.0,5.408381563417362,2.0,5.0,1.0
2234.0,29.0,Male,22.13,2.96,4.83,4.0,27.0,207.0,163.0,11.262750175747176,1.0,5.0,10.0
4673.0,33.0,Female,22.32,6.09,7.77,6.0,24.0,11.0,64.0,6.397244792909706,3.0,5.0,5.0
4018.0,40.0,Male,23.37,5.76,6.4,7.0,20.0,276.0,168.0,7.382583686609533,8.0,1.0,4.0
7213.0,21.0,Male,20.57,3.64,7.08,2.0,51.0,98.0,52.0,10.712451597115482,8.0,10.0,7.0
9381.0,20.0,Male,22.28,5.45,7.17,4.0,61.0,294.0,63.0,7.102865120162842,1.0,9.0,10.0
4332.0,21.0,Female,20.17,5.52,9.35,10.0,4.0,180.0,139.0,7.898638045993832,8.0,10.0,8.0
1332.0,27.0,Female,20.7,4.85,8.15,1.0,71.0,272.0,88.0,10.021633155831712,9.0,5.0,9.0
5782.0,47.0,Male,23.1,4.82,5.72,10.0,75.0,269.0,105.0,11.00632502779866,1.0,7.0,9.0
4072.0,43.0,Other,21.2,6.01,8.81,8.0,72.0,50.0,40.0,7.558128941274658,7.0,2.0,1.0
8009.0,48.0,Female,23.85,7.64,7.79,1.0,20.0,237.0,86.0,6.92970238828147,10.0,6.0,3.0
4895.0,18.0,Female,23.97,6.45,6.48,8.0,45.0,19.0,165.0,9.052148812595188,2.0,2.0,4.0
9811.0,18.0,Other,23.13,6.09,6.96,5.0,16.0,194.0,37.0,9.063658274443776,3.0,6.0,6.0
5748.0,36.0,Other,22.95,6.26,7.31,4.0,63.0,185.0,18.0,9.885700881064263,3.0,10.0,6.0
6835.0,31.0,Male,23.62,8.1,8.48,1.0,15.0,225.0,81.0,5.4093579952639965,3.0,4.0,7.0
7390.0,54.0,Male,22.9,4.85,5.95,1.0,62.0,98.0,111.0,11.530004722909265,9.0,1.0,5.0
4401.0,20.0,Female,21.47,4.26,6.8,7.0,78.0,0.0,55.0,5.592261236333667,10.0,5.0,6.0
2760.0,19.0,Female,21.03,4.7,7.67,1.0,38.0,119.0,42.0,10.80506719078927,1.0,7.0,10.0
6020.0,58.0,Male,20.97,4.91,7.94,10.0,15.0,229.0,175.0,11.06062087287192,5.0,3.0,3.0
6485.0,53.0,Female,21.82,6.11,8.29,5.0,66.0,281.0,166.0,4.270470638737238,6.0,8.0,4.0
6964.0,59.0,Female,20.58,2.92,6.33,9.0,47.0,283.0,30.0,11.630585155445967,1.0,5.0,1.0
4723.0,59.0,Male,20.42,5.51,9.1,4.0,15.0,98.0,177.0,10.063601763692738,9.0,8.0,1.0
4985.0,41.0,Female,21.25,6.63,9.38,9.0,12.0,204.0,98.0,10.62715613896129,8.0,1.0,1.0
5088.0,20.0,Other,21.28,5.68,8.4,9.0,65.0,211.0,26.0,8.915384969673589,3.0,10.0,2.0
3419.0,52.0,Male,22.73,7.78,9.04,9.0,61.0,152.0,66.0,9.426972811290105,4.0,2.0,5.0
6783.0,57.0,Male,20.68,1.53,4.85,7.0,84.0,277.0,71.0,4.330807141617695,4.0,8.0,3.0
3863.0,46.0,Other,21.88,3.75,5.87,8.0,44.0,287.0,122.0,9.64295689799368,2.0,3.0,10.0
6425.0,25.0,Other,23.2,4.48,5.28,10.0,77.0,25.0,165.0,7.287619305000998,7.0,1.0,10.0
9964.0,51.0,Male,22.7,5.43,6.73,3.0,43.0,174.0,139.0,6.926864690020384,2.0,7.0,4.0
9696.0,47.0,Male,20.32,5.5,9.19,10.0,55.0,213.0,41.0,11.919470124289589,6.0,6.0,6.0
,53.0,Female,22.1,3.29,5.19,4.0,33.0,62.0,1.0,4.043584221798311,2.0,4.0,7.0
8014.0,26.0,Male,22.18,3.28,5.1,4.0,20.0,75.0,150.0,7.078711683028335,5.0,5.0,7.0
7470.0,31.0,Female,22.28,7.63,9.35,1.0,54.0,2.0,130.0,10.942232278551971,7.0,6.0,1.0
2055.0,52.0,Female,22.78,3.71,4.93,9.0,17.0,2.0,27.0,8.996679236442343,6.0,6.0,5.0
9946.0,40.0,Female,21.97,6.32,8.35,9.0,19.0,168.0,74.0,5.515131862971959,9.0,4.0,1.0
3646.0,56.0,Female,21.18,3.33,6.15,6.0,86.0,122.0,82.0,7.013958336764528,6.0,3.0,2.0
6772.0,53.0,Male,20.92,5.12,8.2,9.0,81.0,106.0,10.0,7.17126802639539,1.0,2.0,2.0
